Timestamp,CPUUtilization,NetworkIn,NetworkOut
2025-07-01 00:32:00+00:00,2.5401669414641073,816.6,474.8
2025-07-01 00:42:00+00:00,2.5546772391969266,47.8,84.2
2025-07-01 00:52:00+00:00,2.5649185785966777,1072.6,752.1
2025-07-01 01:02:00+00:00,2.5766511273946064,63.0,165.0
2025-07-01 01:12:00+00:00,2.568174622677975,33.0,20.2
2025-07-01 01:22:00+00:00,2.5604570848676595,848.2,590.0
2025-07-01 01:32:00+00:00,2.5552504965305407,18.0,18.0
2025-07-01 01:42:00+00:00,2.5748645614668755,24.0,23.4
2025-07-01 01:52:00+00:00,2.566793707226588,789.0,460.4
2025-07-01 02:02:00+00:00,2.5363690476824963,34.4,25.2
2025-07-01 02:12:00+00:00,2.560146607072925,783.1,460.4
2025-07-01 02:22:00+00:00,2.486753961767522,15.0,14.4
2025-07-01 02:32:00+00:00,2.5466654627232144,42.0,70.8
2025-07-01 02:42:00+00:00,2.5817926138977683,1973.4,1736.0
2025-07-01 02:52:00+00:00,2.5082208416781873,24.0,23.4
2025-07-01 03:02:00+00:00,2.533913091790452,39.0,37.8
2025-07-01 03:12:00+00:00,2.5350023639584967,789.0,418.4
2025-07-01 03:22:00+00:00,2.5301858913007678,27.0,27.0
2025-07-01 03:32:00+00:00,2.5168085865154657,71.4,57.6
2025-07-01 03:42:00+00:00,2.528341622994951,816.0,450.8
2025-07-01 03:52:00+00:00,2.5014738875687006,33.0,61.8
2025-07-01 04:02:00+00:00,2.506776976376261,806.6,429.2
2025-07-01 04:12:00+00:00,4.160363493850388,79895.8,92342.3
2025-07-01 04:22:00+00:00,2.5830375795480855,21.0,19.8
